feature,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tcf3,Tcf3,4108.9982,-0.1144,0.066,-1.7327,0.0832,1
Tcf4,Tcf4,2914.8291,0.1537,0.1814,0.8472,0.3969,1
Tcf7,Tcf7,1214.9485,-0.0334,0.0868,-0.3848,0.7004,1
Tcf7l1,Tcf7l1,1226.8274,-0.1709,0.1057,-1.6166,0.106,1
Tcf7l2,Tcf7l2,923.0057,0.0454,0.0948,0.4792,0.6318,1
Tchh,Tchh,1.8075,1.6177,1.3102,1.2347,0.2169,1
Tchp,Tchp,537.7006,-0.1083,0.0887,-1.2206,0.2222,1
Tcirg1,Tcirg1,2653.6408,-0.0122,0.073,-0.1668,0.8675,1
Tcl1b1,Tcl1b1,0.939,3.3037,1.6749,1.9725,0.0486,1
Tcn2,Tcn2,1520.7556,-0.014,0.2125,-0.0659,0.9475,1
Tcof1,Tcof1,2231.4867,0.0123,0.0925,0.1325,0.8946,1
Tcp1,Tcp1,14635.4128,-0.0554,0.0619,-0.8957,0.3704,1
Tcp11l1,Tcp11l1,254.6449,0.0045,0.1122,0.0404,0.9677,1
Tcp11l2,Tcp11l2,1210.4525,0.0202,0.1517,0.1333,0.894,1
Tcp11x2,Tcp11x2,58.6031,0.1008,0.319,0.3159,0.7521,1
Tcta,Tcta,1100.6179,-0.0184,0.1321,-0.1394,0.8892,1
Tcte2,Tcte2,9.1584,-0.563,0.5284,-1.0654,0.2867,1
Tctex1d2,Tctex1d2,572.4386,0.1227,0.1027,1.1945,0.2323,1
Tctex1d4,Tctex1d4,2.8198,-1.3722,0.9295,-1.4763,0.1399,1
Tctn1,Tctn1,490.6065,-0.0733,0.0874,-0.8387,0.4017,1
Tctn2,Tctn2,601.5198,-0.0046,0.1203,-0.038,0.9697,1
Tctn3,Tctn3,492.9459,-0.0969,0.1203,-0.8054,0.4206,1
Tdg,Tdg,2.0493,-1.3665,1.8723,-0.7299,0.4655,1
Tdh,Tdh,1.4598,0.8503,1.2995,0.6543,0.5129,1
Tdo2,Tdo2,1.2669,-0.3207,1.2085,-0.2654,0.7907,1
Tdp1,Tdp1,720.9942,-0.1028,0.0875,-1.1741,0.2403,1
Tdp2,Tdp2,850.8592,0.148,0.129,1.1476,0.2511,1
Tdrd1,Tdrd1,0.8316,0.0069,1.6913,0.0041,0.9967,1
Tdrd12,Tdrd12,1.2759,0.4819,1.2096,0.3984,0.6904,1
Tdrd3,Tdrd3,1275.617,0.1635,0.131,1.2489,0.2117,1
Tdrd5,Tdrd5,0.7442,-0.3673,1.8078,-0.2032,0.839,1
Tdrd6,Tdrd6,1.3807,0.2245,1.2288,0.1827,0.855,1
Tdrd7,Tdrd7,1516.038,-0.0251,0.0868,-0.2891,0.7725,1
Tdrd9,Tdrd9,40.0425,0.1906,0.2261,0.8428,0.3993,1
Tdrkh,Tdrkh,672.0139,-0.0295,0.1631,-0.1808,0.8565,1
Tdrp,Tdrp,3.5575,0.5406,0.8025,0.6736,0.5005,1
Tead1,Tead1,4790.699,0.2045,0.1798,1.1374,0.2554,1
Tead2,Tead2,1789.8739,-0.0912,0.071,-1.2847,0.1989,1
Tead3,Tead3,1661.7441,-0.0243,0.0941,-0.2585,0.796,1
Tead4,Tead4,1591.3494,-0.0508,0.1434,-0.3541,0.7232,1
Tec,Tec,134.2014,0.1623,0.2194,0.7397,0.4595,1
Tecpr1,Tecpr1,1013.8385,-0.0286,0.1835,-0.1556,0.8763,1
Tecpr2,Tecpr2,657.9964,0.0689,0.0779,0.8841,0.3767,1
Tecr,Tecr,11042.9675,-0.0866,0.0619,-1.3986,0.1619,1
Tecrl,Tecrl,87.906,0.2635,0.2212,1.191,0.2337,1
Tecta,Tecta,2.0032,0.1716,1.0087,0.1701,0.8649,1
Teddm2,Teddm2,1.0532,-1.0307,1.3171,-0.7825,0.4339,1
Tef,Tef,4634.1327,-0.1242,0.1248,-0.9948,0.3198,1
Tefm,Tefm,554.4215,-0.0144,0.0784,-0.1842,0.8539,1
Tek,Tek,17.3683,0.2404,0.4532,0.5304,0.5958,1
Tekt2,Tekt2,35.8336,0.0711,0.2658,0.2676,0.789,1
Tekt5,Tekt5,84.9129,0.0702,0.2399,0.2925,0.7699,1
Telo2,Telo2,706.9383,-0.0084,0.0765,-0.1095,0.9128,1
Ten1,Ten1,562.7276,-0.0436,0.1281,-0.3404,0.7336,1
Tenm3,Tenm3,6625.4289,-0.0634,0.1562,-0.4055,0.6851,1
Tenm4,Tenm4,135.6397,-0.112,0.1818,-0.6164,0.5376,1
Tep1,Tep1,2332.8902,-0.1604,0.0807,-1.9864,0.047,1
Tepp,Tepp,0.7363,0.1816,1.8881,0.0962,0.9234,1
Terc,Terc,1.2703,-0.334,1.3284,-0.2514,0.8015,1
Terf1,Terf1,400.8805,0.1712,0.1319,1.2986,0.1941,1
Terf2,Terf2,1268.5917,-0.0145,0.0711,-0.2042,0.8382,1
Terf2ip,Terf2ip,891.033,0.0275,0.0752,0.3654,0.7148,1
Tert,Tert,83.8389,-0.0993,0.1684,-0.5895,0.5556,1
Tes,Tes,3127.5028,-0.1063,0.1001,-1.0619,0.2883,1
Tesc,Tesc,2.9614,1.2155,0.89,1.3657,0.172,1
Tescl,Tescl,0.5309,-0.4945,1.7915,-0.276,0.7825,1
Tesk1,Tesk1,1775.4545,-0.0966,0.0638,-1.5142,0.13,1
Tesk2,Tesk2,618.3859,-0.1014,0.1023,-0.9912,0.3216,1
Tet1,Tet1,179.5017,0.2637,0.2681,0.9837,0.3253,1
Tet2,Tet2,388.4925,0.5556,0.2113,2.6291,0.0086,1
Tet3,Tet3,1815.2522,0.1026,0.0774,1.3265,0.1847,1
Tex10,Tex10,1510.4223,0.029,0.1134,0.2555,0.7983,1
Tex12,Tex12,1.7732,-1.4326,1.3344,-1.0736,0.283,1
Tex14,Tex14,1.267,0.1658,1.3091,0.1267,0.8992,1
Tex16,Tex16,0.9372,0.6715,1.6305,0.4118,0.6805,1
Tex19.2,Tex19.2,0.4166,-0.7663,2.4431,-0.3136,0.7538,1
Tex2,Tex2,1412.3064,0.0198,0.0859,0.2301,0.818,1
Tex22,Tex22,0.8408,1.1358,1.8298,0.6207,0.5348,1
Tex26,Tex26,40.1494,-0.0668,0.2889,-0.2312,0.8171,1
Tex261,Tex261,1983.4404,-0.1126,0.0839,-1.3413,0.1798,1
Tex264,Tex264,2435.1631,0.0187,0.1813,0.103,0.9179,1
Tex30,Tex30,433.8793,-0.0031,0.1448,-0.0213,0.983,1
Tex35,Tex35,0.7402,2.0524,2.2076,0.9297,0.3525,1
Tex38,Tex38,0.8402,0.5279,1.6225,0.3254,0.7449,1
Tex40,Tex40,5.3707,0.3554,0.5871,0.6054,0.5449,1
Tex43,Tex43,0.3175,-0.6833,2.5592,-0.267,0.7895,1
Tex9,Tex9,237.0063,0.1159,0.1362,0.8511,0.3947,1
Tfam,Tfam,2133.1003,0.0307,0.0727,0.4224,0.6728,1
Tfap2a,Tfap2a,8.1709,-0.3617,0.5671,-0.6378,0.5236,1
Tfap2c,Tfap2c,4.5011,-0.7591,0.6863,-1.106,0.2687,1
Tfap4,Tfap4,270.0314,0.1268,0.1864,0.6801,0.4964,1
Tfb1m,Tfb1m,236.2438,-0.0219,0.1219,-0.1795,0.8575,1
Tfb2m,Tfb2m,1050.0795,0.1293,0.1074,1.204,0.2286,1
Tfcp2,Tfcp2,1131.4784,-0.0107,0.0848,-0.1267,0.8992,1
Tfcp2l1,Tfcp2l1,16.4895,-0.4076,0.391,-1.0424,0.2972,1
Tfdp1,Tfdp1,6066.1577,-0.0341,0.0966,-0.3531,0.724,1
Tfdp2,Tfdp2,1483.1173,0.1837,0.1478,1.243,0.2139,1
Tfe3,Tfe3,2775.7291,-0.0723,0.105,-0.6886,0.4911,1
Tfeb,Tfeb,493.5364,0.0128,0.1117,0.1147,0.9087,1
Tfg,Tfg,3820.8341,0.0735,0.0735,1.0001,0.3173,1
Tfip11,Tfip11,2150.0211,-0.0593,0.0747,-0.7946,0.4268,1
Tfpi,Tfpi,2067.3718,0.0987,0.1131,0.8725,0.383,1
Tfpi2,Tfpi2,1.1607,-0.643,1.311,-0.4905,0.6238,1
Tfpt,Tfpt,401.5715,0.0298,0.098,0.3046,0.7607,1
Tfr2,Tfr2,82.0047,0.0399,0.2128,0.1874,0.8513,1
Tfrc,Tfrc,6494.1133,0.0827,0.1544,0.5359,0.592,1
Tg,Tg,686.6181,-0.2019,0.1741,-1.1596,0.2462,1
Tgds,Tgds,900.485,0.1044,0.0818,1.2765,0.2018,1
Tgfa,Tgfa,11.9756,-0.4124,0.4894,-0.8426,0.3995,1
Tgfb1,Tgfb1,3440.5309,-0.0876,0.0564,-1.5549,0.12,1
Tgfb1i1,Tgfb1i1,3331.4816,-0.0731,0.089,-0.8205,0.412,1
Tgfb2,Tgfb2,3048.1261,0.136,0.1981,0.6864,0.4924,1
Tgfb3,Tgfb3,9005.254,-0.1643,0.1503,-1.0934,0.2742,1
Tgfbi,Tgfbi,120.5586,-0.1262,0.2443,-0.5166,0.6054,1
Tgfbr1,Tgfbr1,1020.8458,0.3316,0.242,1.3702,0.1706,1
Tgfbr2,Tgfbr2,15558.485,-0.0461,0.0819,-0.5629,0.5735,1
Tgfbr3,Tgfbr3,626.3775,0.2151,0.1598,1.3459,0.1783,1
Tgfbr3l,Tgfbr3l,31.0374,0.12,0.2596,0.4623,0.6439,1
Tgfbrap1,Tgfbrap1,1537.3627,-0.0095,0.0772,-0.1234,0.9018,1
Tgif1,Tgif1,3261.7568,0.1507,0.1715,0.8786,0.3796,1
Tgif2,Tgif2,428.8237,-0.0851,0.1705,-0.4994,0.6175,1
Tgm1,Tgm1,4.6177,0.4056,0.6664,0.6086,0.5428,1
Tgm2,Tgm2,1779.3206,-0.1197,0.1181,-1.0129,0.3111,1
Tgm3,Tgm3,2.0161,-0.1378,1.0323,-0.1335,0.8938,1
Tgm4,Tgm4,488.5966,-0.0234,0.1088,-0.2153,0.8295,1
Tgm5,Tgm5,54.9078,-0.477,0.2651,-1.7997,0.0719,1
Tgoln1,Tgoln1,2178.6068,0.2514,0.0911,2.7605,0.0058,1
Tgs1,Tgs1,1051.7955,0.2266,0.1582,1.4317,0.1522,1
Tgtp1,Tgtp1,3.4532,-0.3795,0.9159,-0.4144,0.6786,1
Tgtp2,Tgtp2,27.1563,0.3506,0.6117,0.5731,0.5666,1
Tha1,Tha1,53.8346,0.0109,0.2154,0.0504,0.9598,1
Thada,Thada,995.8161,-0.0324,0.0894,-0.3622,0.7172,1
Thap1,Thap1,353.7251,0.0315,0.1337,0.2353,0.814,1
Thap11,Thap11,1172.2929,-0.0617,0.0955,-0.6457,0.5185,1
Thap2,Thap2,470.8481,0.0797,0.1635,0.4876,0.6259,1
Thap3,Thap3,631.8004,-0.0877,0.1129,-0.7771,0.4371,1
Thap4,Thap4,1301.679,-0.0722,0.0916,-0.7875,0.431,1
Thap6,Thap6,118.7727,0.1769,0.1937,0.9135,0.361,1
Thap7,Thap7,677.4996,0.0731,0.14,0.522,0.6016,1
Thbs1,Thbs1,156134.5817,-0.1035,0.1256,-0.824,0.4099,1
Thbs2,Thbs2,20673.169,0.0989,0.1901,0.5203,0.6029,1
Thbs3,Thbs3,450.6531,-0.1513,0.1817,-0.8327,0.405,1
Thbs4,Thbs4,8.8257,0.2942,0.5006,0.5878,0.5567,1
Them4,Them4,270.0685,0.138,0.1247,1.1065,0.2685,1
Them6,Them6,703.5073,-0.092,0.0954,-0.9642,0.3349,1
Them7,Them7,1.3676,-0.2304,1.3699,-0.1682,0.8664,1
Themis,Themis,10.9367,0.2507,0.5408,0.4636,0.6429,1
Thg1l,Thg1l,884.1039,0.0905,0.1127,0.8031,0.4219,1
Thnsl1,Thnsl1,435.9971,0.0585,0.1096,0.5338,0.5935,1
Thnsl2,Thnsl2,49.3816,-0.1325,0.219,-0.6048,0.5453,1
Thoc1,Thoc1,1382.4516,0.1599,0.1162,1.3763,0.1687,1
Thoc2,Thoc2,623.1245,0.3475,0.2068,1.6806,0.0928,1
Thoc3,Thoc3,1391.8851,-0.0869,0.0805,-1.08,0.2802,1
Thoc5,Thoc5,1931.0009,0.04,0.0731,0.5475,0.584,1
Thoc6,Thoc6,765.6481,-0.1393,0.1062,-1.3111,0.1898,1
Thoc7,Thoc7,2417.635,0.0789,0.0839,0.9412,0.3466,1
Thop1,Thop1,2879.5142,-0.1339,0.1092,-1.2256,0.2203,1
Thpo,Thpo,36.2405,0.083,0.2738,0.3031,0.7618,1
Thra,Thra,2874.5166,-0.1746,0.1335,-1.3081,0.1909,1
Thrap3,Thrap3,6759.6347,0.0583,0.088,0.6626,0.5076,1
Thrsp,Thrsp,0.4272,0.0158,2.4387,0.0065,0.9948,1
Thsd1,Thsd1,7.4614,-0.2435,0.4984,-0.4886,0.6251,1
Thsd4,Thsd4,292.6567,-0.0358,0.1051,-0.3406,0.7334,1
Thsd7a,Thsd7a,1260.0253,0.0774,0.1162,0.6664,0.5052,1
Thsd7b,Thsd7b,18.4423,-0.5928,0.418,-1.4182,0.1561,1
Thtpa,Thtpa,657.2404,-0.0522,0.095,-0.55,0.5823,1
Thumpd1,Thumpd1,1545.9225,0.0306,0.0649,0.4718,0.6371,1
Thumpd2,Thumpd2,298.5677,0.2252,0.1269,1.7752,0.0759,1
Thumpd3,Thumpd3,1353.7321,0.0568,0.0763,0.745,0.4563,1
Thy1,Thy1,1.9929,-0.7491,1.0324,-0.7256,0.4681,1
Thyn1,Thyn1,414.3675,0.093,0.1387,0.6709,0.5023,1
Tia1,Tia1,1646.3158,0.3115,0.1782,1.7476,0.0805,1
Tial1,Tial1,1759.1573,0.2038,0.1159,1.7582,0.0787,1
Tiam1,Tiam1,1461.5305,-0.0077,0.1038,-0.0746,0.9406,1
Tiam2,Tiam2,1712.2928,-0.1297,0.0863,-1.503,0.1328,1
Ticam1,Ticam1,803.7363,-0.1257,0.0867,-1.4507,0.1469,1
Ticam2,Ticam2,1.898,-0.3275,1.161,-0.2821,0.7779,1
Ticrr,Ticrr,360.9045,-0.0361,0.2244,-0.1608,0.8722,1
Tifa,Tifa,558.3102,0.2614,0.1618,1.6148,0.1063,1
Tigar,Tigar,307.8983,0.0128,0.1056,0.121,0.9037,1
Tigd2,Tigd2,644.9109,0.2958,0.1502,1.9696,0.0489,1
Tigd3,Tigd3,27.2993,-0.0056,0.2937,-0.0192,0.9847,1
Tigd4,Tigd4,2.718,0.1808,0.8758,0.2065,0.8364,1
Tigd5,Tigd5,261.1171,-0.0231,0.1192,-0.1938,0.8463,1
Tigit,Tigit,53.0479,-0.1734,0.2427,-0.7144,0.475,1
Timeless,Timeless,549.9721,-0.1775,0.1753,-1.0126,0.3112,1
Timm10,Timm10,577.41,0.0926,0.1273,0.7273,0.467,1
Timm10b,Timm10b,565.6713,0.037,0.0898,0.4122,0.6802,1
Timm13,Timm13,1926.1012,-0.0706,0.0928,-0.7605,0.4469,1
Timm17a,Timm17a,2920.0929,0.0028,0.0899,0.0308,0.9754,1
Timm17b,Timm17b,967.2104,-0.1282,0.0809,-1.5853,0.1129,1
Timm21,Timm21,734.2542,0.0318,0.1045,0.3039,0.7612,1
Timm22,Timm22,1755.4093,-0.0621,0.1115,-0.557,0.5775,1
Timm23,Timm23,3242.7218,0.0368,0.1066,0.3455,0.7297,1
Timm44,Timm44,1796.2801,-0.0381,0.0723,-0.5263,0.5987,1
Timm50,Timm50,1146.5218,-0.0488,0.0828,-0.5896,0.5554,1
Timm8a1,Timm8a1,346.1058,-0.0655,0.2366,-0.277,0.7818,1
Timm8b,Timm8b,609.8807,0.1145,0.1309,0.8754,0.3814,1
Timm9,Timm9,487.7123,0.1687,0.1061,1.5903,0.1118,1
Timmdc1,Timmdc1,1168.1399,-0.0192,0.0722,-0.2665,0.7898,1
Timp1,Timp1,9145.6698,-0.0464,0.0781,-0.5935,0.5528,1
Timp2,Timp2,52090.3433,-0.1419,0.0771,-1.8406,0.0657,1
Timp3,Timp3,26531.2662,0.27,0.1755,1.5391,0.1238,1
Timp4,Timp4,11.7673,-0.2379,0.5274,-0.451,0.652,1
Tinagl1,Tinagl1,464.4987,0.0587,0.1303,0.4503,0.6525,1
Tinf2,Tinf2,743.1988,-0.0622,0.0885,-0.7031,0.482,1
Tiparp,Tiparp,1609.2411,0.2155,0.149,1.4456,0.1483,1
Tipin,Tipin,1222.3562,0.0064,0.1225,0.0519,0.9586,1
Tiprl,Tiprl,2636.016,0.0381,0.0587,0.6491,0.5162,1
Tirap,Tirap,851.7672,0.2102,0.0867,2.4241,0.0153,1
Tjap1,Tjap1,2349.0228,-0.1091,0.0607,-1.7977,0.0722,1
Tjp1,Tjp1,6535.9868,0.1897,0.1648,1.1517,0.2495,1
Tjp2,Tjp2,1101.1962,-0.1034,0.0686,-1.5062,0.132,1
Tjp3,Tjp3,3.3518,0.2167,0.8818,0.2457,0.8059,1
Tk1,Tk1,1586.1399,-0.1691,0.1945,-0.8693,0.3847,1
Tk2,Tk2,604.958,-0.0791,0.1129,-0.7006,0.4836,1
Tkfc,Tkfc,653.3739,-0.1567,0.0726,-2.1578,0.0309,1
Tkt,Tkt,1925.6007,-0.0354,0.121,-0.2926,0.7698,1
Tktl1,Tktl1,1.4726,1.6723,1.2784,1.3081,0.1908,1
Tlcd1,Tlcd1,170.5949,-0.168,0.1413,-1.1895,0.2343,1
Tlcd2,Tlcd2,105.4756,0.0895,0.205,0.4369,0.6622,1
Tldc1,Tldc1,405.381,-0.054,0.1319,-0.4099,0.6819,1
Tldc2,Tldc2,1.3461,1.1563,1.5544,0.7439,0.4569,1
Tle1,Tle1,710.0652,-0.007,0.113,-0.0621,0.9505,1
Tle2,Tle2,426.5416,-0.0283,0.1353,-0.2089,0.8346,1
Tle3,Tle3,4109.2386,-0.0439,0.0657,-0.6675,0.5045,1
Tle4,Tle4,79.1111,0.2294,0.2235,1.0264,0.3047,1
Tle6,Tle6,406.7056,-0.0886,0.1638,-0.5412,0.5883,1
Tlk1,Tlk1,1647.5346,0.2565,0.1502,1.7081,0.0876,1
Tlk2,Tlk2,1932.9667,0.3087,0.1348,2.2891,0.0221,1
Tll1,Tll1,18.8825,-0.0791,0.3964,-0.1996,0.8418,1
Tln1,Tln1,21358.9769,-0.1196,0.0831,-1.4391,0.1501,1
Tln2,Tln2,4027.7848,-0.1052,0.1355,-0.7761,0.4377,1
Tlr1,Tlr1,13.7896,-0.0621,0.5345,-0.1162,0.9075,1
Tlr13,Tlr13,1.1333,-1.3018,1.8468,-0.7049,0.4809,1
Tlr2,Tlr2,1383.8596,-0.1177,0.1488,-0.7909,0.429,1
Tlr3,Tlr3,137.4101,0.2663,0.2207,1.2071,0.2274,1
Tlr4,Tlr4,1110.0394,0.2016,0.2784,0.7241,0.469,1
Tlr5,Tlr5,30.3045,-0.1371,0.2657,-0.5158,0.606,1
Tlr6,Tlr6,366.5631,-0.0723,0.1333,-0.5422,0.5877,1
Tlr7,Tlr7,0.8419,1.3269,1.5212,0.8723,0.3831,1
Tlr9,Tlr9,0.6294,-0.6338,1.7751,-0.357,0.7211,1
Tlx2,Tlx2,9.0984,-0.9913,0.5865,-1.6902,0.091,1
Tm2d1,Tm2d1,1399.3144,0.0549,0.0773,0.7112,0.4769,1
Tm2d2,Tm2d2,2301.3896,-0.0168,0.1065,-0.1574,0.8749,1
Tm2d3,Tm2d3,455.3501,-0.0451,0.1122,-0.4014,0.6881,1
Tm4sf1,Tm4sf1,3312.4061,-0.0079,0.1075,-0.0731,0.9417,1
Tm4sf19,Tm4sf19,1.5868,0.5046,1.3877,0.3636,0.7162,1
Tm4sf4,Tm4sf4,2.3291,-0.1674,0.9109,-0.1837,0.8542,1
Tm6sf1,Tm6sf1,63.6146,0.1884,0.3023,0.6233,0.5331,1
Tm6sf2,Tm6sf2,7.7902,0.644,0.5334,1.2073,0.2273,1
Tm7sf2,Tm7sf2,259.0989,-0.0747,0.2323,-0.3217,0.7477,1
Tm7sf3,Tm7sf3,2262.4219,-0.0041,0.0708,-0.0585,0.9533,1
Tm9sf1,Tm9sf1,4357.909,-0.0463,0.0833,-0.5555,0.5785,1
Tm9sf2,Tm9sf2,8841.0729,0.0344,0.0822,0.4185,0.6756,1
Tm9sf3,Tm9sf3,10299.0656,0.1782,0.1275,1.3977,0.1622,1
Tm9sf4,Tm9sf4,3999.4739,-0.0557,0.0732,-0.762,0.4461,1
Tma16,Tma16,341.005,0.2232,0.1122,1.9898,0.0466,1
Tma7,Tma7,2173.4203,0.0145,0.0809,0.1792,0.8578,1
Tmbim1,Tmbim1,7513.7637,0.0036,0.0869,0.041,0.9673,1
Tmbim4,Tmbim4,2147.8048,0.0171,0.0826,0.2076,0.8355,1
Tmbim6,Tmbim6,21135.1434,-0.0876,0.0775,-1.1302,0.2584,1
Tmc3,Tmc3,71.3926,-0.6415,0.301,-2.1313,0.0331,1
Tmc4,Tmc4,61.9216,0.1669,0.2209,0.7554,0.45,1
Tmc6,Tmc6,1450.1804,-0.0846,0.1216,-0.6956,0.4867,1
Tmc7,Tmc7,83.4439,-0.0984,0.274,-0.3592,0.7194,1
Tmc8,Tmc8,11.4859,0.0016,0.411,0.0039,0.9969,1
Tmcc1,Tmcc1,1315.7319,0.0575,0.0703,0.8172,0.4138,1
Tmcc2,Tmcc2,1685.2654,-0.1055,0.0664,-1.5891,0.112,1
Tmcc3,Tmcc3,945.9008,-0.0635,0.1451,-0.4373,0.6619,1
Tmco1,Tmco1,3347.9845,0.0067,0.0544,0.1228,0.9023,1
Tmco3,Tmco3,2284.3012,0.0247,0.0974,0.2536,0.7998,1
Tmco4,Tmco4,135.4646,-0.018,0.1749,-0.1028,0.9182,1
Tmco6,Tmco6,252.0376,-0.1214,0.1356,-0.8953,0.3706,1
Tmed1,Tmed1,1686.6608,-0.0264,0.1098,-0.2404,0.81,1
Tmed10,Tmed10,14258.9859,0.0298,0.0708,0.4217,0.6732,1
Tmed2,Tmed2,7962.0808,0.0161,0.175,0.0919,0.9268,1
Tmed3,Tmed3,4096.4559,-0.0403,0.1058,-0.3813,0.703,1
Tmed4,Tmed4,3378.9964,-0.0136,0.0938,-0.1446,0.885,1
Tmed5,Tmed5,505.0072,0.2977,0.1857,1.6027,0.109,1
Tmed6,Tmed6,0.4173,0.7875,2.4425,0.3224,0.7471,1
Tmed7,Tmed7,6172.7795,0.171,0.1216,1.4068,0.1595,1
Tmed8,Tmed8,995.015,0.1478,0.0981,1.5065,0.1319,1
Tmed9,Tmed9,8100.7182,-0.0345,0.0833,-0.4141,0.6788,1
Tmeff1,Tmeff1,2586.7806,0.1441,0.1739,0.8285,0.4074,1
Tmeff2,Tmeff2,732.496,-0.2409,0.1162,-2.073,0.0382,1
Tmem100,Tmem100,11.3058,0.3029,0.4678,0.6476,0.5172,1
Tmem101,Tmem101,791.1866,-0.0031,0.0794,-0.0393,0.9686,1
Tmem104,Tmem104,790.3487,0.0735,0.1309,0.5619,0.5742,1
Tmem106a,Tmem106a,146.2679,-0.1264,0.1698,-0.7444,0.4566,1
Tmem106b,Tmem106b,4058.5751,0.255,0.2004,1.2723,0.2033,1
Tmem106c,Tmem106c,740.2124,-0.2028,0.1065,-1.9032,0.057,1
Tmem107,Tmem107,303.7156,-0.2864,0.1477,-1.94,0.0524,1
Tmem108,Tmem108,1.8891,-0.6139,1.2063,-0.5089,0.6108,1
Tmem109,Tmem109,5395.8842,-0.1221,0.0618,-1.9767,0.0481,1
Tmem11,Tmem11,1163.1971,-0.043,0.0965,-0.4458,0.6558,1
Tmem110,Tmem110,801.9848,-0.0954,0.0819,-1.1648,0.2441,1
Tmem115,Tmem115,1844.0595,-0.0749,0.1209,-0.6196,0.5355,1
Tmem116,Tmem116,15.7452,0.7617,0.4329,1.7593,0.0785,1
Tmem117,Tmem117,143.9675,0.1344,0.1672,0.8039,0.4215,1
Tmem119,Tmem119,5633.12,-0.2087,0.1292,-1.6159,0.1061,1
Tmem120a,Tmem120a,882.8492,0.0218,0.1309,0.1666,0.8677,1
Tmem120b,Tmem120b,580.2834,0.0064,0.0847,0.0757,0.9397,1
Tmem121,Tmem121,360.9431,-0.1802,0.1155,-1.5606,0.1186,1
Tmem123,Tmem123,15502.3707,0.1274,0.1428,0.8921,0.3723,1
Tmem125,Tmem125,0.6293,1.7354,1.7273,1.0046,0.3151,1
Tmem126a,Tmem126a,865.9986,-0.0032,0.0846,-0.0382,0.9695,1
Tmem126b,Tmem126b,408.4535,0.0393,0.0944,0.4159,0.6775,1
Tmem127,Tmem127,4161.0364,-0.0707,0.0761,-0.9295,0.3526,1
Tmem128,Tmem128,882.2775,0.0737,0.1108,0.6656,0.5056,1
Tmem129,Tmem129,1431.0621,-0.0197,0.0775,-0.2537,0.7997,1
Tmem130,Tmem130,43.4518,-0.1722,0.3597,-0.4787,0.6322,1
Tmem131,Tmem131,3134.7004,0.0652,0.0943,0.6909,0.4897,1
Tmem132a,Tmem132a,4237.7575,-0.0614,0.0784,-0.7834,0.4334,1
Tmem132b,Tmem132b,0.7428,0.3942,1.6246,0.2426,0.8083,1
Tmem134,Tmem134,2085.1506,-0.0563,0.0918,-0.6132,0.5398,1
Tmem135,Tmem135,907.3504,0.0923,0.0946,0.9757,0.3292,1
Tmem136,Tmem136,2.1244,-0.2702,0.982,-0.2752,0.7832,1
Tmem138,Tmem138,693.6646,-0.0422,0.1021,-0.4135,0.6792,1
Tmem139,Tmem139,4.6287,1.0433,0.752,1.3874,0.1653,1
Tmem140,Tmem140,48.6312,0.1542,0.26,0.5931,0.5531,1
Tmem141,Tmem141,315.4108,-0.0913,0.1037,-0.8807,0.3785,1
Tmem143,Tmem143,534.8557,-0.0337,0.0869,-0.3874,0.6985,1
Tmem144,Tmem144,71.2576,0.0937,0.1901,0.4928,0.6221,1
Tmem147,Tmem147,1596.0498,-0.0262,0.0952,-0.2749,0.7834,1
Tmem14a,Tmem14a,59.7215,-0.1174,0.1953,-0.6013,0.5477,1
Tmem14c,Tmem14c,2184.2785,-0.0325,0.0898,-0.3622,0.7172,1
Tmem150a,Tmem150a,679.5888,0.0498,0.0731,0.6807,0.496,1
Tmem150b,Tmem150b,1.6728,0.5336,1.2903,0.4136,0.6792,1
Tmem151a,Tmem151a,392.7533,0.0456,0.2382,0.1914,0.8482,1
Tmem151b,Tmem151b,6.0788,-0.6057,0.6322,-0.9581,0.338,1
Tmem154,Tmem154,119.0412,0.7488,0.6207,1.2064,0.2277,1
Tmem158,Tmem158,531.456,-0.0409,0.1335,-0.306,0.7596,1
Tmem159,Tmem159,756.8773,0.0318,0.1164,0.2732,0.7847,1
Tmem160,Tmem160,606.6007,-0.081,0.1105,-0.7324,0.4639,1
Tmem161a,Tmem161a,2036.8308,-0.0703,0.1181,-0.5953,0.5516,1
Tmem161b,Tmem161b,295.3584,0.3945,0.1611,2.4484,0.0144,1
Tmem163,Tmem163,0.8323,-0.9756,1.689,-0.5776,0.5635,1
Tmem164,Tmem164,1995.9807,-0.1372,0.0756,-1.8151,0.0695,1
Tmem165,Tmem165,3016.0189,0.1003,0.1124,0.8918,0.3725,1
Tmem167,Tmem167,3656.1493,0.1319,0.0632,2.0852,0.0371,1
Tmem167b,Tmem167b,3755.5922,-0.0306,0.078,-0.3915,0.6954,1
Tmem168,Tmem168,2146.2484,0.0593,0.0809,0.7325,0.4639,1
Tmem169,Tmem169,254.9768,0.075,0.1065,0.7044,0.4812,1
Tmem17,Tmem17,96.4274,0.0584,0.1792,0.3261,0.7443,1
Tmem170,Tmem170,107.4628,-0.0527,0.139,-0.3792,0.7045,1
Tmem170b,Tmem170b,379.9156,0.3929,0.217,1.8106,0.0702,1
Tmem171,Tmem171,90.7273,-0.1158,0.1613,-0.7181,0.4727,1
