feature,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Taf4a,Taf4a,845.3655,-0.0501,0.0937,-0.5348,0.5928,0.9995
Taf4b,Taf4b,157.6536,-0.1398,0.1759,-0.7947,0.4268,0.9995
Taf5,Taf5,298.8904,-0.1391,0.1194,-1.1653,0.2439,0.9995
Taf5l,Taf5l,906.3141,-0.0068,0.0907,-0.0746,0.9405,0.9995
Taf6,Taf6,2183.8637,0.0418,0.059,0.709,0.4783,0.9995
Taf6l,Taf6l,207.5949,-0.1011,0.1096,-0.9226,0.3562,0.9995
Taf7,Taf7,201.3387,-0.2723,0.2178,-1.2506,0.2111,0.9995
Taf7l,Taf7l,9.129,0.4455,0.5021,0.8872,0.375,0.9995
Taf8,Taf8,875.5486,0.0684,0.1188,0.5759,0.5647,0.9995
Taf9,Taf9,1874.5044,0.1328,0.1314,1.0102,0.3124,0.9995
Taf9b,Taf9b,155.8584,0.0873,0.2341,0.3728,0.7093,0.9995
Tagap,Tagap,131.0291,-0.0114,0.1768,-0.0642,0.9488,0.9995
Tagap1,Tagap1,659.2584,0.1884,0.2041,0.9232,0.3559,0.9995
Tagln,Tagln,7868.576,0.1086,0.6064,0.1791,0.8579,0.9995
Tagln2,Tagln2,11799.6152,0.0671,0.1314,0.5106,0.6097,0.9995
Tagln3,Tagln3,4.0123,-0.1502,0.8265,-0.1818,0.8558,0.9995
Tal2,Tal2,28.0317,0.1303,0.34,0.3832,0.7016,0.9995
Taldo1,Taldo1,5241.6176,0.1308,0.1868,0.7001,0.4839,0.9995
Tamm41,Tamm41,471.4345,0.0043,0.1109,0.0389,0.969,0.9995
Tanc1,Tanc1,4327.9344,-0.0788,0.0508,-1.55,0.1211,0.9995
Tanc2,Tanc2,3435.9901,-0.3101,0.1932,-1.6053,0.1084,0.9995
Tango2,Tango2,663.7126,0.0432,0.0849,0.5084,0.6112,0.9995
Tango6,Tango6,403.3889,-0.0904,0.0897,-1.0083,0.3133,0.9995
Tank,Tank,1884.7343,0.043,0.1081,0.3976,0.691,0.9995
Taok1,Taok1,3332.7593,-0.0203,0.2289,-0.0888,0.9292,0.9995
Taok2,Taok2,2396.3696,0.0012,0.0722,0.0169,0.9865,0.9995
Taok3,Taok3,1379.7966,-0.0286,0.0914,-0.3131,0.7542,0.9995
Tap1,Tap1,151.0213,0.1186,0.1587,0.7474,0.4548,0.9995
Tap2,Tap2,1152.5811,0.0805,0.0997,0.8074,0.4194,0.9995
Tapbp,Tapbp,7147.6525,-0.0398,0.1078,-0.3693,0.7119,0.9995
Tapbpl,Tapbpl,367.96,-0.0743,0.1034,-0.719,0.4721,0.9995
Tapt1,Tapt1,2268.5744,0.0144,0.0615,0.2337,0.8152,0.9995
Tarbp2,Tarbp2,1004.2075,0.0324,0.0712,0.455,0.6491,0.9995
Tardbp,Tardbp,6829.4132,0.0653,0.1014,0.6436,0.5198,0.9995
Tars,Tars,8845.9049,-0.0271,0.0803,-0.3369,0.7362,0.9995
Tars2,Tars2,1100.9945,0.0151,0.0634,0.2382,0.8117,0.9995
Tarsl2,Tarsl2,515.9459,-0.2265,0.2107,-1.0754,0.2822,0.9995
Tas1r1,Tas1r1,299.999,0.0413,0.3184,0.1297,0.8968,0.9995
Tas1r2,Tas1r2,73.4949,0.1023,0.1666,0.6142,0.5391,0.9995
Tas1r3,Tas1r3,24.1199,-0.1598,0.3102,-0.5152,0.6064,0.9995
Tas2r135,Tas2r135,0.6864,-0.3004,2.0302,-0.148,0.8824,0.9995
Tasp1,Tasp1,576.9644,-0.0699,0.0948,-0.7374,0.4609,0.9995
Tat,Tat,0.6863,-0.7838,1.9695,-0.3979,0.6907,0.9995
Tatdn1,Tatdn1,676.9981,0.1144,0.0823,1.3901,0.1645,0.9995
Tatdn2,Tatdn2,1638.0921,0.1195,0.0758,1.5756,0.1151,0.9995
Tatdn3,Tatdn3,285.8191,0.0833,0.0908,0.917,0.3591,0.9995
Tax1bp1,Tax1bp1,4679.2617,0.0842,0.1524,0.5527,0.5804,0.9995
Tax1bp3,Tax1bp3,2166.6449,0.1359,0.0743,1.829,0.0674,0.9995
Taz,Taz,1516.0889,0.0041,0.08,0.0515,0.9589,0.9995
Tbata,Tbata,4.7948,-0.5077,0.8316,-0.6105,0.5415,0.9995
Tbc1d1,Tbc1d1,4285.8054,-0.0049,0.1773,-0.0277,0.9779,0.9995
Tbc1d10a,Tbc1d10a,936.2591,-0.0283,0.0853,-0.332,0.7399,0.9995
Tbc1d10b,Tbc1d10b,2956.4619,-0.0054,0.0749,-0.0725,0.9422,0.9995
Tbc1d10c,Tbc1d10c,13.8301,0.1189,0.4987,0.2384,0.8115,0.9995
Tbc1d12,Tbc1d12,433.3364,-0.0734,0.1679,-0.4368,0.6622,0.9995
Tbc1d13,Tbc1d13,1510.2532,0.0517,0.1552,0.3333,0.7389,0.9995
Tbc1d14,Tbc1d14,1864.4735,-0.0384,0.1178,-0.3263,0.7442,0.9995
Tbc1d15,Tbc1d15,3819.5614,-0.0391,0.0929,-0.4213,0.6735,0.9995
Tbc1d16,Tbc1d16,811.3379,0.0459,0.0966,0.4747,0.635,0.9995
Tbc1d17,Tbc1d17,1853.3185,0.0207,0.1471,0.141,0.8879,0.9995
Tbc1d19,Tbc1d19,1130.6956,-0.0595,0.1006,-0.5914,0.5543,0.9995
Tbc1d2,Tbc1d2,189.4054,0.2008,0.4533,0.443,0.6578,0.9995
Tbc1d20,Tbc1d20,3041.9013,-0.0038,0.1308,-0.0292,0.9767,0.9995
Tbc1d21,Tbc1d21,1.7147,0.5961,1.0954,0.5442,0.5863,0.9995
Tbc1d22a,Tbc1d22a,2092.2524,-0.0314,0.0961,-0.3267,0.7439,0.9995
Tbc1d22b,Tbc1d22b,786.9458,-0.1314,0.0676,-1.9429,0.052,0.9995
Tbc1d22bos,Tbc1d22bos,0.4592,-1.0626,2.0889,-0.5087,0.611,0.9995
Tbc1d23,Tbc1d23,2559.1899,-0.1057,0.1258,-0.8404,0.4007,0.9995
Tbc1d24,Tbc1d24,1385.6623,-0.0438,0.127,-0.3449,0.7302,0.9995
Tbc1d25,Tbc1d25,693.6621,0.0503,0.0864,0.5822,0.5604,0.9995
Tbc1d2b,Tbc1d2b,3039.6375,0.0302,0.159,0.1903,0.8491,0.9995
Tbc1d30,Tbc1d30,0.8031,0.5207,1.656,0.3145,0.7532,0.9995
Tbc1d31,Tbc1d31,1086.9173,-0.0984,0.0982,-1.0026,0.316,0.9995
Tbc1d32,Tbc1d32,346.729,-0.035,0.1442,-0.2427,0.8082,0.9995
Tbc1d4,Tbc1d4,222.8742,-0.0428,0.1378,-0.3104,0.7563,0.9995
Tbc1d5,Tbc1d5,1629.9239,-0.1309,0.0633,-2.0673,0.0387,0.9995
Tbc1d7,Tbc1d7,717.5737,0.0301,0.1034,0.2914,0.7708,0.9995
Tbc1d8,Tbc1d8,415.6129,0.0788,0.2489,0.3166,0.7515,0.9995
Tbc1d8b,Tbc1d8b,1117.9885,-0.0492,0.1296,-0.3798,0.7041,0.9995
Tbc1d9,Tbc1d9,498.9981,-0.2093,0.1012,-2.0686,0.0386,0.9995
Tbc1d9b,Tbc1d9b,4854.3329,-0.0972,0.0832,-1.1683,0.2427,0.9995
Tbca,Tbca,3361.597,0.0775,0.1151,0.6738,0.5005,0.9995
Tbcb,Tbcb,1788.1142,0.1204,0.0848,1.4195,0.1557,0.9995
Tbcc,Tbcc,856.0256,0.152,0.09,1.6884,0.0913,0.9995
Tbccd1,Tbccd1,1143.3488,0.0078,0.1131,0.0686,0.9453,0.9995
Tbcd,Tbcd,4539.782,0.0959,0.1239,0.7746,0.4386,0.9995
Tbce,Tbce,1002.5301,0.0786,0.1135,0.6923,0.4887,0.9995
Tbcel,Tbcel,1710.8765,-0.015,0.1279,-0.1176,0.9064,0.9995
Tbck,Tbck,880.0814,-0.1072,0.0971,-1.1034,0.2698,0.9995
Tbk1,Tbk1,1657.0579,-0.0661,0.0973,-0.6801,0.4965,0.9995
Tbkbp1,Tbkbp1,2.7399,-0.4157,0.893,-0.4656,0.6415,0.9995
Tbl1x,Tbl1x,1801.9443,-0.1148,0.1074,-1.0686,0.2853,0.9995
Tbl1xr1,Tbl1xr1,3332.5444,-0.0544,0.1486,-0.3663,0.7141,0.9995
Tbl2,Tbl2,2255.391,-0.0724,0.0823,-0.8799,0.3789,0.9995
Tbl3,Tbl3,1774.7722,0.1833,0.1216,1.507,0.1318,0.9995
Tbp,Tbp,858.0539,-0.0115,0.0766,-0.15,0.8807,0.9995
Tbpl1,Tbpl1,1894.405,-0.0119,0.1108,-0.1071,0.9147,0.9995
Tbr1,Tbr1,0.9106,0.4833,1.749,0.2763,0.7823,0.9995
Tbrg1,Tbrg1,5376.2592,0.099,0.1243,0.7968,0.4256,0.9995
Tbrg3,Tbrg3,0.4561,1.0296,2.5436,0.4048,0.6856,0.9995
Tbrg4,Tbrg4,1534.9021,0.1044,0.0551,1.8949,0.0581,0.9995
Tbx1,Tbx1,529.8954,0.151,0.1302,1.1595,0.2463,0.9995
Tbx10,Tbx10,2.3982,-0.4053,1.1135,-0.364,0.7158,0.9995
Tbx15,Tbx15,3958.6557,0.0113,0.1847,0.0612,0.9512,0.9995
Tbx18,Tbx18,2152.4621,-0.0455,0.1098,-0.4146,0.6784,0.9995
Tbx19,Tbx19,0.9162,-0.5876,1.4631,-0.4016,0.688,0.9995
Tbx2,Tbx2,9.2482,0.2874,0.4623,0.6217,0.5341,0.9995
Tbx20,Tbx20,0.5719,0.7004,2.4535,0.2855,0.7753,0.9995
Tbx3,Tbx3,941.2858,0.0279,0.1391,0.2003,0.8412,0.9995
Tbx4,Tbx4,25.467,0.1514,0.3204,0.4724,0.6366,0.9995
Tbx5,Tbx5,0.6906,-1.8042,2.332,-0.7737,0.4391,0.9995
Tbx6,Tbx6,19.8854,-0.0494,0.3448,-0.1432,0.8862,0.9995
Tbxa2r,Tbxa2r,3.6651,-0.2506,0.7925,-0.3163,0.7518,0.9995
Tbxas1,Tbxas1,5.1332,0.0742,0.8663,0.0857,0.9317,0.9995
Tc2n,Tc2n,0.572,-1.476,1.9929,-0.7406,0.4589,0.9995
Tcaf1,Tcaf1,2229.1968,-0.0426,0.0781,-0.5455,0.5854,0.9995
Tcaf2,Tcaf2,1334.3643,-0.0523,0.1019,-0.5131,0.6079,0.9995
Tcaf3,Tcaf3,2.5223,-1.1192,1.2342,-0.9068,0.3645,0.9995
Tcaim,Tcaim,371.463,-0.0064,0.1248,-0.051,0.9593,0.9995
Tcam1,Tcam1,13.4772,-0.0134,0.5589,-0.0241,0.9808,0.9995
Tcap,Tcap,136.0763,0.2832,0.3854,0.7348,0.4624,0.9995
Tcea1,Tcea1,2353.5999,0.0301,0.1253,0.2401,0.8102,0.9995
Tcea2,Tcea2,155.4433,0.1485,0.1718,0.8646,0.3873,0.9995
Tcea3,Tcea3,314.9704,0.0217,0.1268,0.1712,0.8641,0.9995
Tceal1,Tceal1,190.2878,-0.1143,0.1542,-0.7412,0.4586,0.9995
Tceal3,Tceal3,2.3967,2.0901,1.0248,2.0396,0.0414,0.9995
Tceal5,Tceal5,14.53,0.0733,0.4814,0.1524,0.8789,0.9995
Tceal6,Tceal6,1.2562,1.5025,1.461,1.0284,0.3038,0.9995
Tceal7,Tceal7,201.6279,0.4298,0.5458,0.7875,0.431,0.9995
Tceal8,Tceal8,4929.3431,-0.0222,0.1352,-0.1641,0.8697,0.9995
Tceanc,Tceanc,243.6048,-0.0095,0.1395,-0.0683,0.9456,0.9995
Tceanc2,Tceanc2,1119.6413,0.0429,0.074,0.58,0.5619,0.9995
Tceb1,Tceb1,2820.8462,0.0216,0.1062,0.2038,0.8385,0.9995
Tceb2,Tceb2,4813.8899,0.1105,0.0698,1.5818,0.1137,0.9995
Tceb3,Tceb3,3716.3933,-0.0372,0.0563,-0.6597,0.5095,0.9995
Tcerg1,Tcerg1,2275.9057,-0.0226,0.1508,-0.1501,0.8807,0.9995
Tcf12,Tcf12,6172.6279,-0.0519,0.1373,-0.378,0.7054,0.9995
Tcf19,Tcf19,469.7246,-0.0851,0.3672,-0.2317,0.8168,0.9995
Tcf20,Tcf20,2018.2241,-0.0827,0.1091,-0.7574,0.4488,0.9995
Tcf23,Tcf23,61.1779,-0.1155,0.2714,-0.4255,0.6704,0.9995
Tcf25,Tcf25,9421.9487,-0.0055,0.057,-0.0969,0.9228,0.9995
Tcf3,Tcf3,4048.0654,-0.0225,0.0905,-0.2487,0.8036,0.9995
Tcf4,Tcf4,3033.526,0.0541,0.1463,0.37,0.7114,0.9995
Tcf7,Tcf7,1247.5311,0.0293,0.0746,0.3923,0.6949,0.9995
Tcf7l1,Tcf7l1,1144.7519,0.0103,0.0767,0.1347,0.8928,0.9995
Tcf7l2,Tcf7l2,916.604,-0.0246,0.0989,-0.2483,0.8039,0.9995
Tchh,Tchh,1.8297,2.8398,1.4118,2.0115,0.0443,0.9995
Tchp,Tchp,618.6293,-0.0214,0.0842,-0.2537,0.7997,0.9995
Tcirg1,Tcirg1,2726.2004,0.0575,0.0834,0.6891,0.4908,0.9995
Tcl1b1,Tcl1b1,0.5719,0.7003,2.4535,0.2854,0.7753,0.9995
Tcn2,Tcn2,2329.0043,0.1041,0.1776,0.5859,0.558,0.9995
Tcof1,Tcof1,2444.6798,0.044,0.1212,0.3628,0.7168,0.9995
Tcp1,Tcp1,14812.9878,0.0455,0.0436,1.0437,0.2966,0.9995
Tcp10b,Tcp10b,2.0515,-0.217,1.1237,-0.1931,0.8469,0.9995
Tcp10c,Tcp10c,1.3673,0.8342,1.6655,0.5009,0.6165,0.9995
Tcp11l1,Tcp11l1,280.6436,-0.0131,0.113,-0.1162,0.9075,0.9995
Tcp11l2,Tcp11l2,1593.1869,0.0596,0.1784,0.3344,0.7381,0.9995
Tcp11x2,Tcp11x2,46.0485,0.2383,0.3111,0.7659,0.4437,0.9995
Tcta,Tcta,1309.1616,0.0072,0.0926,0.0773,0.9384,0.9995
Tcte2,Tcte2,14.7448,0.1922,0.3701,0.5195,0.6034,0.9995
Tctex1d2,Tctex1d2,705.5919,0.036,0.1282,0.2811,0.7786,0.9995
Tctex1d4,Tctex1d4,3.4386,-1.4661,0.9489,-1.545,0.1224,0.9995
Tctn1,Tctn1,588.1887,0.0493,0.1319,0.3741,0.7083,0.9995
Tctn2,Tctn2,737.0421,0.0274,0.0902,0.3039,0.7612,0.9995
Tctn3,Tctn3,611.9106,-0.1254,0.0874,-1.4338,0.1516,0.9995
Tdh,Tdh,1.8274,-1.2322,1.133,-1.0875,0.2768,0.9995
Tdo2,Tdo2,3.2093,0.253,0.8596,0.2943,0.7685,0.9995
Tdp1,Tdp1,751.6703,0.0373,0.0933,0.4,0.6892,0.9995
Tdp2,Tdp2,834.6138,-0.0545,0.1185,-0.4599,0.6456,0.9995
Tdrd1,Tdrd1,0.5699,-0.3638,2.0514,-0.1773,0.8592,0.9995
Tdrd12,Tdrd12,0.914,0.8312,1.626,0.5112,0.6092,0.9995
Tdrd3,Tdrd3,1347.7025,-0.0585,0.1398,-0.4182,0.6758,0.9995
Tdrd5,Tdrd5,0.8018,-0.2748,1.6648,-0.1651,0.8689,0.9995
Tdrd6,Tdrd6,2.1607,1.3586,1.1617,1.1694,0.2422,0.9995
Tdrd7,Tdrd7,1636.2848,-0.13,0.0541,-2.4032,0.0163,0.9995
Tdrd9,Tdrd9,37.3931,-0.0184,0.4024,-0.0456,0.9636,0.9995
Tdrkh,Tdrkh,501.2705,-0.2283,0.2875,-0.7941,0.4271,0.9995
Tdrp,Tdrp,5.4884,-0.0824,0.5924,-0.1391,0.8893,0.9995
Tead1,Tead1,4685.0397,-0.1483,0.2195,-0.6755,0.4993,0.9995
Tead2,Tead2,1794.8205,0.056,0.109,0.5143,0.607,0.9995
Tead3,Tead3,1641.4438,0.0736,0.0745,0.9886,0.3229,0.9995
Tead4,Tead4,1446.031,0.0476,0.1924,0.2475,0.8045,0.9995
Tec,Tec,204.8395,-0.2506,0.1976,-1.2684,0.2046,0.9995
Tecpr1,Tecpr1,1469.5903,-0.0335,0.1854,-0.1809,0.8565,0.9995
Tecpr2,Tecpr2,726.322,-0.0685,0.0815,-0.8397,0.4011,0.9995
Tecr,Tecr,12546.0202,0.0136,0.0697,0.1958,0.8448,0.9995
Tecrl,Tecrl,84.9962,0.2037,0.2856,0.7133,0.4757,0.9995
Tecta,Tecta,2.399,-0.7021,0.8833,-0.7949,0.4267,0.9995
Teddm2,Teddm2,0.9122,-0.1485,1.5216,-0.0976,0.9223,0.9995
Tef,Tef,4382.5249,-0.0094,0.2037,-0.0463,0.9631,0.9995
Tefm,Tefm,574.8007,0.154,0.0786,1.9603,0.05,0.9995
Tek,Tek,29.5235,0.4275,0.4393,0.9732,0.3305,0.9995
Tekt2,Tekt2,35.2305,-0.4005,0.3136,-1.2772,0.2015,0.9995
Tekt5,Tekt5,70.9121,0.047,0.375,0.1254,0.9002,0.9995
Telo2,Telo2,776.1288,0.0781,0.0858,0.91,0.3628,0.9995
Ten1,Ten1,618.3008,0.1469,0.0867,1.6949,0.0901,0.9995
Tenm2,Tenm2,1.2528,0.0485,1.4177,0.0342,0.9727,0.9995
Tenm3,Tenm3,5198.1068,-0.1902,0.2669,-0.7125,0.4761,0.9995
Tenm4,Tenm4,177.5269,0.0606,0.2848,0.2129,0.8314,0.9995
Tep1,Tep1,2565.1392,-0.1538,0.0823,-1.8677,0.0618,0.9995
Terc,Terc,1.7105,2.646,1.6988,1.5575,0.1193,0.9995
Terf1,Terf1,361.0839,0.0871,0.1455,0.5985,0.5495,0.9995
Terf2,Terf2,1278.2995,-0.0176,0.0687,-0.2563,0.7977,0.9995
Terf2ip,Terf2ip,972.7258,-0.038,0.0819,-0.4642,0.6425,0.9995
Tert,Tert,93.1511,-0.1494,0.1633,-0.9151,0.3602,0.9995
Tes,Tes,2977.4186,-0.0563,0.088,-0.6395,0.5225,0.9995
Tesc,Tesc,2.7512,0.1006,0.9651,0.1043,0.9169,0.9995
Tescl,Tescl,1.2547,0.6592,1.412,0.4668,0.6406,0.9995
Tesk1,Tesk1,1883.2331,0.0025,0.051,0.0495,0.9605,0.9995
Tesk2,Tesk2,663.8226,0.0938,0.0813,1.1531,0.2489,0.9995
Tet1,Tet1,180.0423,-0.0674,0.2577,-0.2616,0.7936,0.9995
Tet2,Tet2,469.9365,0.0273,0.176,0.1551,0.8768,0.9995
Tet3,Tet3,2013.4283,-0.1037,0.068,-1.5261,0.127,0.9995
Tex10,Tex10,1442.1552,0.018,0.1008,0.1789,0.8581,0.9995
Tex12,Tex12,1.3737,0.5994,1.2052,0.4973,0.619,0.9995
Tex14,Tex14,2.9788,-0.6592,1.015,-0.6495,0.516,0.9995
Tex16,Tex16,2.753,-0.3758,0.9562,-0.393,0.6943,0.9995
Tex19.1,Tex19.1,0.5718,-0.3657,2.0514,-0.1782,0.8585,0.9995
Tex19.2,Tex19.2,0.5732,-0.3665,1.8103,-0.2024,0.8396,0.9995
Tex2,Tex2,1695.8862,0.0042,0.0981,0.0424,0.9662,0.9995
Tex22,Tex22,0.4567,-1.0588,2.09,-0.5066,0.6124,0.9995
Tex26,Tex26,46.9598,-0.0886,0.248,-0.3572,0.7209,0.9995
Tex261,Tex261,2311.8409,0.0721,0.1211,0.5951,0.5518,0.9995
Tex264,Tex264,3620.1478,0.0228,0.1611,0.1412,0.8877,0.9995
Tex30,Tex30,385.0152,0.0162,0.126,0.1285,0.8977,0.9995
Tex35,Tex35,0.7991,2.2774,1.8584,1.2255,0.2204,0.9995
Tex38,Tex38,1.2624,-0.1559,1.3657,-0.1141,0.9091,0.9995
Tex40,Tex40,6.6266,0.916,0.5939,1.5424,0.123,0.9995
Tex9,Tex9,238.6713,0.0088,0.1051,0.0837,0.9333,0.9995
Tfam,Tfam,2217.5454,0.0188,0.0802,0.2351,0.8141,0.9995
Tfap2a,Tfap2a,8.6768,0.1531,0.4942,0.3097,0.7568,0.9995
Tfap2c,Tfap2c,3.9921,-0.353,0.8978,-0.3932,0.6942,0.9995
Tfap2e,Tfap2e,0.3415,-0.4733,2.6754,-0.1769,0.8596,0.9995
Tfap4,Tfap4,354.0293,0.2251,0.2512,0.896,0.3703,0.9995
Tfb1m,Tfb1m,252.4618,-0.0393,0.1144,-0.3437,0.7311,0.9995
Tfb2m,Tfb2m,1126.5159,-0.065,0.1526,-0.4259,0.6702,0.9995
Tfcp2,Tfcp2,1201.5545,0.0981,0.0715,1.3721,0.17,0.9995
Tfcp2l1,Tfcp2l1,24.2596,-0.037,0.4057,-0.0912,0.9273,0.9995
Tfdp1,Tfdp1,5582.337,0.0727,0.0932,0.78,0.4354,0.9995
Tfdp2,Tfdp2,1479.9584,-0.0108,0.1417,-0.0762,0.9393,0.9995
Tfe3,Tfe3,3194.6844,0.0471,0.1388,0.3396,0.7342,0.9995
Tfeb,Tfeb,449.6482,0.0793,0.1426,0.5564,0.5779,0.9995
Tfg,Tfg,3959.5828,-0.0376,0.0951,-0.3958,0.6923,0.9995
Tfip11,Tfip11,2459.1781,0.0235,0.0731,0.3216,0.7477,0.9995
Tfpi,Tfpi,2447.5487,-0.0414,0.1281,-0.3229,0.7468,0.9995
Tfpi2,Tfpi2,0.3442,0.9357,2.6503,0.353,0.7241,0.9995
Tfpt,Tfpt,450.0104,0.0434,0.0841,0.5154,0.6063,0.9995
Tfr2,Tfr2,67.4623,0.0621,0.252,0.2465,0.8053,0.9995
Tfrc,Tfrc,6381.8385,-0.0844,0.1852,-0.4557,0.6486,0.9995
Tg,Tg,557.3721,0.1146,0.1816,0.6311,0.528,0.9995
Tgds,Tgds,1014.6501,-0.0568,0.0814,-0.6969,0.4858,0.9995
Tgfa,Tgfa,12.3402,-0.2128,0.436,-0.488,0.6255,0.9995
Tgfb1,Tgfb1,3520.458,0.0722,0.0638,1.1309,0.2581,0.9995
Tgfb1i1,Tgfb1i1,3101.3025,0.0062,0.1045,0.0595,0.9526,0.9995
Tgfb2,Tgfb2,2007.341,0.0677,0.3668,0.1845,0.8536,0.9995
Tgfb3,Tgfb3,6937.3697,0.0139,0.2352,0.0593,0.9527,0.9995
Tgfbi,Tgfbi,134.5848,0.0798,0.2965,0.2693,0.7877,0.9995
Tgfbr1,Tgfbr1,1701.7601,-0.1548,0.2008,-0.7713,0.4406,0.9995
Tgfbr2,Tgfbr2,14407.5833,-0.0033,0.1179,-0.0282,0.9775,0.9995
Tgfbr3,Tgfbr3,831.103,-0.3065,0.133,-2.3053,0.0211,0.9995
Tgfbr3l,Tgfbr3l,42.7388,-0.0098,0.312,-0.0314,0.9749,0.9995
Tgfbrap1,Tgfbrap1,1856.6998,-0.0598,0.1071,-0.5588,0.5763,0.9995
Tgif1,Tgif1,4770.0677,0.0489,0.1803,0.2709,0.7864,0.9995
Tgif2,Tgif2,351.2396,0.2244,0.1073,2.0916,0.0365,0.9995
Tgm1,Tgm1,10.5021,0.3559,0.6355,0.5601,0.5754,0.9995
Tgm2,Tgm2,1517.8637,-0.061,0.239,-0.2553,0.7985,0.9995
Tgm3,Tgm3,1.7045,1.9243,1.4684,1.3104,0.1901,0.9995
Tgm4,Tgm4,557.2106,0.1212,0.1461,0.8296,0.4067,0.9995
Tgm5,Tgm5,42.6903,-0.376,0.3477,-1.0814,0.2795,0.9995
Tgoln1,Tgoln1,2876.7833,-0.0084,0.1662,-0.0507,0.9595,0.9995
Tgs1,Tgs1,1109.446,0.0048,0.1663,0.0289,0.9769,0.9995
Tgtp1,Tgtp1,5.1479,-0.5767,0.9082,-0.635,0.5254,0.9995
Tgtp2,Tgtp2,24.0264,-0.894,0.4935,-1.8118,0.07,0.9995
Tha1,Tha1,63.0536,0.2194,0.2707,0.8103,0.4178,0.9995
Thada,Thada,1098.0284,-0.1133,0.0872,-1.2992,0.1939,0.9995
Thap1,Thap1,388.5894,-0.1914,0.1283,-1.492,0.1357,0.9995
Thap11,Thap11,1303.0381,0.0844,0.0731,1.1551,0.248,0.9995
Thap2,Thap2,482.0734,-0.0534,0.1202,-0.4443,0.6568,0.9995
Thap3,Thap3,643.1709,0.115,0.0774,1.4869,0.137,0.9995
Thap4,Thap4,1507.8267,0.0773,0.1095,0.7057,0.4803,0.9995
Thap6,Thap6,151.1425,-0.2101,0.1779,-1.181,0.2376,0.9995
Thap7,Thap7,885.7621,0.1024,0.2122,0.4825,0.6295,0.9995
Thbd,Thbd,5127.8447,0.1865,0.6734,0.277,0.7818,0.9995
Thbs1,Thbs1,140588.2795,-0.3006,0.2585,-1.1625,0.245,0.9995
Thbs2,Thbs2,27056.9624,0.0398,0.1862,0.2136,0.8308,0.9995
Thbs3,Thbs3,338.8886,0.0339,0.1767,0.1917,0.848,0.9995
Thbs4,Thbs4,3.207,1.6321,1.2659,1.2893,0.1973,0.9995
Them4,Them4,368.6496,-0.0025,0.1894,-0.0133,0.9894,0.9995
Them6,Them6,683.1244,0.076,0.1099,0.6917,0.4891,0.9995
Them7,Them7,1.0291,0.9585,1.4584,0.6573,0.511,0.9995
Themis,Themis,15.1065,-0.195,0.4769,-0.409,0.6826,0.9995
Thg1l,Thg1l,1071.7588,0.0597,0.1458,0.4096,0.6821,0.9995
Thnsl1,Thnsl1,438.3825,-0.0514,0.167,-0.3076,0.7584,0.9995
Thnsl2,Thnsl2,52.7029,-0.2109,0.217,-0.9719,0.3311,0.9995
Thoc1,Thoc1,1614.987,-0.0136,0.0994,-0.1366,0.8914,0.9995
Thoc2,Thoc2,829.1168,-0.1222,0.1137,-1.0739,0.2829,0.9995
Thoc3,Thoc3,1333.9075,-0.0066,0.0693,-0.0958,0.9237,0.9995
Thoc5,Thoc5,2155.5221,0.071,0.0696,1.0206,0.3075,0.9995
Thoc6,Thoc6,747.479,-0.0055,0.1115,-0.0496,0.9604,0.9995
Thoc7,Thoc7,2445.0721,0.015,0.103,0.1461,0.8839,0.9995
Thop1,Thop1,2677.3942,0.0735,0.1205,0.6096,0.5421,0.9995
Thpo,Thpo,43.8062,-0.0319,0.2832,-0.1126,0.9103,0.9995
Thra,Thra,2946.3578,0.0548,0.1064,0.5146,0.6068,0.9995
Thrap3,Thrap3,6617.9829,-0.0004,0.0871,-0.0043,0.9966,0.9995
Thrb,Thrb,0.344,-0.475,2.671,-0.1778,0.8589,0.9995
Thsd1,Thsd1,6.7307,0.467,0.5657,0.8255,0.4091,0.9995
Thsd4,Thsd4,306.0294,-0.1758,0.1231,-1.4282,0.1532,0.9995
Thsd7a,Thsd7a,1278.4524,-0.1786,0.1056,-1.6911,0.0908,0.9995
Thsd7b,Thsd7b,23.1836,-0.1198,0.318,-0.3767,0.7064,0.9995
Thtpa,Thtpa,745.6614,0.0477,0.0807,0.5913,0.5543,0.9995
Thumpd1,Thumpd1,1603.1172,-0.0169,0.0634,-0.2659,0.7903,0.9995
Thumpd2,Thumpd2,355.9931,0.1375,0.1374,1.0007,0.317,0.9995
Thumpd3,Thumpd3,1431.1328,0.0328,0.0769,0.427,0.6694,0.9995
Thy1,Thy1,1.3703,-1.1474,1.4495,-0.7916,0.4286,0.9995
Thyn1,Thyn1,364.9149,0.1378,0.141,0.9773,0.3284,0.9995
Tia1,Tia1,1717.3362,0.1002,0.1328,0.7548,0.4504,0.9995
Tial1,Tial1,1745.4022,0.0125,0.1181,0.1059,0.9157,0.9995
Tiam1,Tiam1,1524.6251,-0.0917,0.1203,-0.7622,0.4459,0.9995
Tiam2,Tiam2,1675.877,-0.0433,0.0632,-0.6861,0.4927,0.9995
Ticam1,Ticam1,965.2015,-0.0702,0.0976,-0.7195,0.4718,0.9995
Ticam2,Ticam2,0.4589,0.2081,2.5711,0.0809,0.9355,0.9995
Ticrr,Ticrr,222.7397,-0.3286,0.4228,-0.7772,0.437,0.9995
