feature,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1700021F05Rik,1700021F05Rik,928.4261,-0.0004,0.0907,-0.0047,0.9963,1
1700021K19Rik,1700021K19Rik,2439.1987,0.0424,0.0588,0.7208,0.4711,0.9168
1700022H01Rik,1700022H01Rik,2.6117,0.3999,0.8483,0.4714,0.6374,0.9487
1700022I11Rik,1700022I11Rik,1.2569,-1.4275,1.24,-1.1513,0.2496,0.8443
1700023F06Rik,1700023F06Rik,1.5625,-0.81,1.2527,-0.6466,0.5179,0.9214
1700024P16Rik,1700024P16Rik,52.6013,-0.3789,0.3017,-1.256,0.2091,0.8265
1700025F24Rik,1700025F24Rik,1.9876,0.7633,1.0907,0.6998,0.484,0.9168
1700025G04Rik,1700025G04Rik,488.2307,-0.1761,0.1101,-1.6002,0.1095,0.7736
1700026D08Rik,1700026D08Rik,62.3435,1.1195,0.6868,1.6298,0.1031,0.7679
1700026J14Rik,1700026J14Rik,1.0448,-0.6946,1.4601,-0.4757,0.6343,0.9478
1700026L06Rik,1700026L06Rik,4.9281,0.1595,0.6638,0.2402,0.8102,0.9736
1700028E10Rik,1700028E10Rik,3.9871,0.2194,0.6901,0.3179,0.7506,0.9694
1700028I16Rik,1700028I16Rik,4.3929,-0.4401,0.6448,-0.6825,0.4949,0.9181
1700028J19Rik,1700028J19Rik,14.8699,0.0187,0.3571,0.0524,0.9582,0.9964
1700028K03Rik,1700028K03Rik,8.2822,0.1231,0.5439,0.2263,0.821,0.9761
1700029I15Rik,1700029I15Rik,13.3887,0.3931,0.3727,1.0546,0.2916,0.8606
1700029J03Rik,1700029J03Rik,11.711,-0.8304,0.5037,-1.6485,0.0993,0.7669
1700029J07Rik,1700029J07Rik,31.7573,0.1211,0.3246,0.373,0.7091,0.9661
1700030F04Rik,1700030F04Rik,1.7906,0.4074,1.0176,0.4004,0.6889,0.9623
1700030F18Rik,1700030F18Rik,2.6989,-0.6663,1.0192,-0.6538,0.5132,0.9199
1700030J22Rik,1700030J22Rik,85.3868,0.0335,0.1732,0.1936,0.8465,0.9777
1700030K09Rik,1700030K09Rik,413.5873,0.0998,0.0964,1.0357,0.3003,0.8612
1700031A10Rik,1700031A10Rik,6.5897,-0.1147,0.5342,-0.2147,0.83,0.9774
1700034E13Rik,1700034E13Rik,3.9641,-0.2905,0.863,-0.3366,0.7364,0.9694
1700034H15Rik,1700034H15Rik,1.4595,-0.1593,1.1929,-0.1335,0.8938,0.9843
1700034P13Rik,1700034P13Rik,3.7698,0.2882,0.739,0.3899,0.6966,0.9629
1700037C18Rik,1700037C18Rik,60.5501,-0.1126,0.1803,-0.6243,0.5324,0.9252
1700037H04Rik,1700037H04Rik,1117.0499,0.2002,0.1298,1.5431,0.1228,0.7753
1700042O10Rik,1700042O10Rik,5.5259,-0.5337,0.7474,-0.714,0.4752,0.9168
1700048M11Rik,1700048M11Rik,12.0492,0.0421,0.4347,0.0969,0.9228,0.9893
1700048O20Rik,1700048O20Rik,1.6605,-0.8901,1.258,-0.7075,0.4792,0.9168
1700049G17Rik,1700049G17Rik,235.912,-0.0617,0.184,-0.3356,0.7372,0.9694
1700052K11Rik,1700052K11Rik,223.5275,-0.073,0.1332,-0.5479,0.5838,0.9353
1700056E22Rik,1700056E22Rik,20.8352,0.0167,0.3346,0.0499,0.9602,0.9969
1700061G19Rik,1700061G19Rik,11.7625,-0.1421,0.4621,-0.3074,0.7585,0.9694
1700061I17Rik,1700061I17Rik,1.2431,-1.9629,1.557,-1.2607,0.2074,0.8263
1700063D05Rik,1700063D05Rik,0.5252,1.4004,2.385,0.5872,0.5571,0.929
1700065J18Rik,1700065J18Rik,12.3729,-0.4631,0.4518,-1.0252,0.3053,0.8641
1700066B19Rik,1700066B19Rik,1.9752,0.7873,1.1182,0.7041,0.4814,0.9168
1700066M21Rik,1700066M21Rik,591.1104,-0.2671,0.2237,-1.1943,0.2324,0.8354
1700067K01Rik,1700067K01Rik,17.9101,0.1231,0.4248,0.2897,0.772,0.97
1700071M16Rik,1700071M16Rik,2.1038,0.0905,1.0081,0.0898,0.9285,0.9914
1700084C01Rik,1700084C01Rik,0.5278,-0.4952,1.9759,-0.2506,0.8021,0.9719
1700084E18Rik,1700084E18Rik,5.112,0.5479,0.6969,0.7862,0.4318,0.9082
1700086L19Rik,1700086L19Rik,1.3627,-1.5961,1.326,-1.2036,0.2287,0.8326
1700086O06Rik,1700086O06Rik,19.1914,-0.0545,0.3841,-0.142,0.8871,0.9833
1700088E04Rik,1700088E04Rik,33.5056,0.276,0.3862,0.7146,0.4748,0.9168
1700092C10Rik,1700092C10Rik,0.9415,-0.1058,1.4107,-0.075,0.9402,0.9923
1700092M07Rik,1700092M07Rik,2.5989,0.6391,1.0364,0.6167,0.5375,0.9274
1700093K21Rik,1700093K21Rik,50.3281,-0.1208,0.323,-0.3738,0.7085,0.9661
1700094D03Rik,1700094D03Rik,108.8502,0.1448,0.2079,0.6962,0.4863,0.9168
1700096K18Rik,1700096K18Rik,38.7455,0.2598,0.2622,0.9908,0.3218,0.873
1700099I09Rik,1700099I09Rik,0.3168,-0.6877,2.5718,-0.2674,0.7892,0.97
1700101E01Rik,1700101E01Rik,4.2978,0.2052,0.7288,0.2816,0.7783,0.97
1700101I11Rik,1700101I11Rik,7.3408,0.6135,0.5822,1.0537,0.292,0.8606
1700102H20Rik,1700102H20Rik,2.3173,-0.1483,1.0492,-0.1414,0.8876,0.9833
1700102P08Rik,1700102P08Rik,15.3601,0.169,0.4171,0.4052,0.6854,0.9623
1700105P06Rik,1700105P06Rik,1.162,-0.7833,1.2862,-0.6091,0.5425,0.9283
1700108F19Rik,1700108F19Rik,7.4426,0.2243,0.4903,0.4574,0.6474,0.9533
1700109H08Rik,1700109H08Rik,16.596,-0.0252,0.3839,-0.0655,0.9478,0.9935
1700109K24Rik,1700109K24Rik,84.5127,-0.2474,0.3294,-0.7509,0.4527,0.9121
1700110C19Rik,1700110C19Rik,2.61,0.3225,0.902,0.3576,0.7206,0.9678
1700112E06Rik,1700112E06Rik,72.5045,0.079,0.2245,0.3518,0.725,0.9689
1700112H15Rik,1700112H15Rik,4.4916,0.5536,0.7172,0.7719,0.4401,0.9112
1700112J05Rik,1700112J05Rik,0.4215,-1.1666,2.4216,-0.4818,0.63,0.9451
1700112J16Rik,1700112J16Rik,3.6392,0.6227,0.8528,0.7302,0.4653,0.9158
1700113A16Rik,1700113A16Rik,583.6558,0.0159,0.1379,0.1152,0.9083,0.987
1700116B05Rik,1700116B05Rik,0.6344,-0.8684,1.8833,-0.4611,0.6447,0.9518
1700119H24Rik,1700119H24Rik,1.2595,1.4398,1.3065,1.102,0.2705,0.8588
1700120C14Rik,1700120C14Rik,2.6056,-0.591,0.8877,-0.6658,0.5056,0.9188
1700120K04Rik,1700120K04Rik,23.0077,0.2877,0.3381,0.851,0.3948,0.8987
1700123M08Rik,1700123M08Rik,41.6958,0.1132,0.2743,0.4127,0.6798,0.9613
1700123O20Rik,1700123O20Rik,1144.5369,0.118,0.1394,0.8466,0.3972,0.8991
1700124L16Rik,1700124L16Rik,3.4425,-0.2942,0.8344,-0.3526,0.7244,0.9689
1700125H03Rik,1700125H03Rik,4.078,0.0341,0.7221,0.0473,0.9623,0.997
1700125H20Rik,1700125H20Rik,0.6313,-0.4266,1.9613,-0.2175,0.8278,0.9767
1810008I18Rik,1810008I18Rik,1.4641,1.6318,1.4658,1.1132,0.2656,0.8547
1810009A15Rik,1810009A15Rik,1.3517,1.1737,1.6277,0.7211,0.4709,0.9168
1810010D01Rik,1810010D01Rik,0.5268,-1.5402,2.2826,-0.6747,0.4998,0.9181
1810010H24Rik,1810010H24Rik,23.7987,0.2182,0.3364,0.6486,0.5166,0.9209
1810011O10Rik,1810011O10Rik,169.4599,-0.0983,0.1283,-0.766,0.4437,0.9118
1810012K16Rik,1810012K16Rik,1.4706,-0.7584,1.5228,-0.498,0.6185,0.9433
1810013L24Rik,1810013L24Rik,2302.8078,-0.0217,0.107,-0.2025,0.8396,0.9775
1810014B01Rik,1810014B01Rik,112.0507,-0.0562,0.1751,-0.3208,0.7484,0.9694
1810019D21Rik,1810019D21Rik,1.1573,-0.2562,1.7524,-0.1462,0.8837,0.9825
1810020O05Rik,1810020O05Rik,2.6272,-0.8711,0.8501,-1.0247,0.3055,0.8643
1810021B22Rik,1810021B22Rik,46.5669,0.4311,0.2605,1.6551,0.0979,0.7669
1810022K09Rik,1810022K09Rik,948.052,-0.1149,0.0846,-1.3586,0.1743,0.8088
1810024B03Rik,1810024B03Rik,13.9974,0.0827,0.424,0.1951,0.8453,0.9776
1810026B05Rik,1810026B05Rik,303.8226,-0.0307,0.1148,-0.2675,0.7891,0.97
1810026J23Rik,1810026J23Rik,2810.0255,0.077,0.0738,1.0429,0.297,0.8608
1810030O07Rik,1810030O07Rik,1881.9158,0.0662,0.0709,0.9339,0.3504,0.8839
1810032O08Rik,1810032O08Rik,336.1746,0.0343,0.1781,0.1924,0.8475,0.978
1810034E14Rik,1810034E14Rik,99.09,0.4269,0.3082,1.3853,0.166,0.8037
1810037I17Rik,1810037I17Rik,1459.3863,-0.0573,0.0988,-0.5806,0.5615,0.9294
1810041H14Rik,1810041H14Rik,0.4185,0.7833,2.4791,0.3159,0.752,0.9694
1810041L15Rik,1810041L15Rik,78.8418,-0.917,0.4049,-2.265,0.0235,0.732
1810043G02Rik,1810043G02Rik,634.3733,0.1979,0.1022,1.936,0.0529,0.7364
1810043H04Rik,1810043H04Rik,253.7701,0.2502,0.1376,1.8178,0.0691,0.7507
1810044D09Rik,1810044D09Rik,15.2361,0.1851,0.4421,0.4187,0.6755,0.9598
1810046K07Rik,1810046K07Rik,0.6216,0.0049,2.0202,0.0024,0.9981,1
1810053B23Rik,1810053B23Rik,2.5,-0.0017,1.116,-0.0015,0.9988,1
1810055G02Rik,1810055G02Rik,1949.7208,-0.0893,0.0905,-0.9863,0.324,0.8734
1810058I24Rik,1810058I24Rik,2198.5608,0.3247,0.1386,2.3423,0.0192,0.732
1810062G17Rik,1810062G17Rik,20.0107,-0.1083,0.3295,-0.3287,0.7424,0.9694
1810062O18Rik,1810062O18Rik,5.4293,1.0504,0.8031,1.3078,0.1909,0.8163
2010001A14Rik,2010001A14Rik,92.4022,0.263,0.2332,1.1282,0.2592,0.8499
2010003K11Rik,2010003K11Rik,1.3704,-0.8382,1.3933,-0.6016,0.5474,0.9289
2010005H15Rik,2010005H15Rik,2.0941,1.8241,1.3966,1.3061,0.1915,0.8163
2010009K17Rik,2010009K17Rik,0.8453,1.4597,1.6353,0.8926,0.3721,0.893
2010010A06Rik,2010010A06Rik,0.4216,0.0071,2.0629,0.0035,0.9972,1
2010012O05Rik,2010012O05Rik,572.3194,-0.0372,0.0952,-0.3912,0.6956,0.9626
2010016I18Rik,2010016I18Rik,0.5235,-1.1704,2.3109,-0.5065,0.6125,0.942
2010107E04Rik,2010107E04Rik,2010.7473,-0.0448,0.0819,-0.547,0.5844,0.9355
2010107G12Rik,2010107G12Rik,4.7192,-0.611,0.7052,-0.8663,0.3863,0.8952
2010107G23Rik,2010107G23Rik,141.9201,0.4516,0.2003,2.2541,0.0242,0.732
2010109A12Rik,2010109A12Rik,1.0463,-1.047,1.3938,-0.7511,0.4526,0.9121
2010109I03Rik,2010109I03Rik,0.5198,-0.0594,2.0354,-0.0292,0.9767,0.9992
2010111I01Rik,2010111I01Rik,3977.0738,0.1065,0.1158,0.9198,0.3577,0.8858
2010204K13Rik,2010204K13Rik,52.636,-0.0655,0.1987,-0.3295,0.7417,0.9694
2010308F09Rik,2010308F09Rik,0.3166,-0.6835,2.5715,-0.2658,0.7904,0.97
2010310C07Rik,2010310C07Rik,1.9969,-0.4835,1.1276,-0.4288,0.6681,0.9568
2010315B03Rik,2010315B03Rik,187.8884,0.1835,0.2178,0.8423,0.3996,0.9011
2010320M18Rik,2010320M18Rik,101.0478,0.1943,0.1999,0.972,0.331,0.877
2200002D01Rik,2200002D01Rik,303.5024,-0.0358,0.1191,-0.3007,0.7636,0.97
2210010C04Rik,2210010C04Rik,16.9424,0.8163,0.3933,2.0752,0.038,0.732
2210011C24Rik,2210011C24Rik,73.351,-0.3214,0.3661,-0.8779,0.38,0.8935
2210013O21Rik,2210013O21Rik,1042.6614,-0.0101,0.0894,-0.1131,0.91,0.987
2210015D19Rik,2210015D19Rik,354.8331,-0.0501,0.1254,-0.3993,0.6896,0.9623
2210016F16Rik,2210016F16Rik,116.7546,-0.0945,0.1544,-0.6125,0.5402,0.9281
2210016L21Rik,2210016L21Rik,934.4103,0.1401,0.1096,1.2787,0.201,0.8261
2210018M11Rik,2210018M11Rik,634.6076,-0.1941,0.218,-0.8904,0.3733,0.893
2210404O09Rik,2210404O09Rik,50.7178,0.2765,0.2215,1.2487,0.2118,0.8265
2210406O10Rik,2210406O10Rik,4.098,-0.1956,0.8418,-0.2324,0.8163,0.975
2210408F21Rik,2210408F21Rik,60.2701,0.3895,0.2305,1.6896,0.0911,0.7643
2210408I21Rik,2210408I21Rik,150.1626,-0.1907,0.1905,-1.0009,0.3169,0.8701
