"feature","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Timm23","Timm23",3254.25416063281,-0.207565644040617,0.0953954937053065,-2.17584328125419,0.0295669811107699,0.117671968046313
"Timm44","Timm44",1921.73066979047,-0.0895712687099207,0.065724272333393,-1.36283393531634,0.172934853427515,0.363657595739332
"Timm50","Timm50",1223.47744462234,-0.111174465284242,0.0705472827670527,-1.57588585872741,0.115052110539621,0.280425277317509
"Timm8a1","Timm8a1",360.936976015473,-0.190006941224198,0.193920961896669,-0.979816412654981,0.327176749005736,0.537155263014522
"Timm8b","Timm8b",652.577351982883,0.0636607224758961,0.11944853718356,0.532955228895493,0.594064572614266,0.759280421552983
"Timm9","Timm9",487.951037533217,-0.0719070059491921,0.144774939723152,-0.496681304697466,0.619413808099938,0.775458550932047
"Timmdc1","Timmdc1",1239.39553999921,-0.097044776891021,0.0696792187293685,-1.39273629441713,0.163699549002005,0.350243910719165
"Timp1","Timp1",9690.55879206831,-0.129550211785651,0.068873629918217,-1.88098423067701,0.0599740639924713,0.185582974191595
"Timp2","Timp2",58305.1034180891,-0.0616937429469172,0.0632869920519041,-0.974825014535684,0.329647066708423,0.53977379816775
"Timp3","Timp3",22549.2216392882,-0.47183509632683,0.335872793617016,-1.40480296497265,0.160079877181025,0.345716211415321
"Timp4","Timp4",20.4922277697082,0.965953963224791,0.405718556793427,2.38084738065508,0.0172728665610464,0.082702803488144
"Tinagl1","Tinagl1",488.953466065474,-0.0355751584732839,0.113948032514744,-0.312205113929289,0.754884645868318,0.865940141085639
"Tinf2","Tinf2",770.114842300193,-0.212401419302558,0.0877391795000173,-2.42082750845096,0.0154852232023159,0.0768966580123828
"Tiparp","Tiparp",1809.46705779176,0.298683605638793,0.120380321552536,2.48116637160204,0.0130953235256757,0.0688779341360207
"Tipin","Tipin",1223.24257781997,-0.248564130156978,0.140392700879403,-1.77049183184028,0.076645243899584,0.216589187301434
"Tiprl","Tiprl",2824.88988184239,-0.0109072694345482,0.0544226191722437,-0.200417943870498,0.841153726998068,0.918098051762658
"Tirap","Tirap",924.136103715414,0.196546420147335,0.0806504030731262,2.43701720832226,0.0148089746071408,0.0744971396717509
"Tjap1","Tjap1",2505.97196663065,-0.171667716395102,0.0628192247643765,-2.73272580231604,0.00628125997364065,0.0426786177742856
"Tjp1","Tjp1",6883.67402880635,0.0975506459834164,0.126429115523559,0.771583709808039,0.440361025603048,0.637099011655996
"Tjp2","Tjp2",1165.29508259784,-0.191936478490424,0.107764938995691,-1.78106608957573,0.0749016546893703,0.214070387196218
"Tjp3","Tjp3",3.41838261616391,0.068523533947958,0.915455089323018,0.0748518794063742,0.940332563760099,NA
"Tk1","Tk1",1378.77910651912,-0.978417228659793,0.3940098598141,-2.483230315915,0.0130196877495319,0.0686672871663131
"Tk2","Tk2",723.262949550471,0.182020868439311,0.102907347584725,1.76878398590004,0.0769299302113182,0.216847016933348
"Tkfc","Tkfc",721.964291317316,-0.112007071181326,0.0715786521676348,-1.56481112439794,0.11762720257138,0.284372762686884
"Tkt","Tkt",1896.74244619348,-0.348503616939421,0.158016301674943,-2.20549154261521,0.0274196206204678,0.112197865171275
"Tktl1","Tktl1",1.25795232582098,1.26451435789718,1.44656436158081,0.874150083799463,0.382036525548926,NA
"Tlcd1","Tlcd1",181.414277801687,-0.233605679549137,0.145113449873561,-1.60981411270065,0.107438443338406,0.268559971125783
"Tlcd2","Tlcd2",94.805773044419,-0.499091412716014,0.227446975983642,-2.19431984337268,0.0282124238773619,0.114312418081146
"Tldc1","Tldc1",463.228884315781,0.0762814707465336,0.0916993111665053,0.831865253687932,0.405485006335716,0.609454875339422
"Tldc2","Tldc2",1.25309901202697,0.926057411821431,1.63030928113533,0.568025602587832,0.570017583371546,NA
"Tle1","Tle1",824.627588647289,0.174194001212518,0.0808923649328257,2.1534047293236,0.0312868842393894,0.122065842120576
"Tle2","Tle2",517.621795129499,0.270670019182313,0.12457779628858,2.17269872518307,0.0298029997993284,0.118327195264412
"Tle3","Tle3",4606.56362368701,0.0370741153559941,0.059481759312038,0.623285453974308,0.53309695485758,0.712572050396965
"Tle4","Tle4",72.3621072779847,-0.275476178448714,0.19767762097175,-1.39356279731879,0.163449669384079,0.349986475011217
"Tle6","Tle6",505.638308985803,0.280218639081029,0.139903076622417,2.00294836858598,0.0451828306477691,0.155249171599953
"Tlk1","Tlk1",1865.45411623218,0.357343152297494,0.123546194979027,2.89238492822993,0.00382329207436704,0.0312341331274837
"Tlk2","Tlk2",2009.1594533663,0.184226398585167,0.104995905775067,1.75460554604706,0.0793268021617839,0.220875513667123
"Tll1","Tll1",16.5552837198433,-0.77195496044953,0.370766738441755,-2.08205019601778,0.0373378849974732,0.137380226821267
"Tln1","Tln1",24909.6784229611,0.0781166637877564,0.0743041749332504,1.05130921456205,0.29311659637099,0.503449372734354
"Tln2","Tln2",3862.11952797109,-0.517616470179302,0.156751025655651,-3.30215683128221,0.000959444090465529,0.01333252194436
"Tlr1","Tlr1",10.5938122123255,-1.30796935895049,0.495936049063808,-2.63737504345486,0.00835504011249329,0.0512334186645023
"Tlr13","Tlr13",1.48142822238315,-0.0896394368908943,1.49638384320841,-0.0599040395268487,0.952232062597943,NA
"Tlr2","Tlr2",1826.08383354015,0.407020823602957,0.11396075382457,3.57158767332761,0.000354823727091008,0.00721046576216313
"Tlr3","Tlr3",155.518641537968,0.371227152344839,0.202419279343907,1.83395155613675,0.0666611855138496,0.198930799137065
"Tlr4","Tlr4",1681.84203433414,0.992736352655255,0.244561839424878,4.05924470878129,4.92316995021262e-05,0.00232507889921405
"Tlr5","Tlr5",37.1489816074062,0.229179567752399,0.279839951671666,0.818966578515183,0.412805482144939,0.614815707060502
"Tlr6","Tlr6",381.630150295073,-0.212442545775359,0.127047942808764,-1.67214471229285,0.094495789588472,0.248156953032833
"Tlr7","Tlr7",1.37537249607846,2.0932778481544,1.34988705226876,1.55070592360762,0.120972174306928,NA
"Tlr9","Tlr9",0.45234195677291,-2.3582530116552,2.42986236853956,-0.970529459688125,0.331782647906892,NA
"Tlx2","Tlx2",11.0560821488865,-0.527713669616588,0.570812589001581,-0.924495499546745,0.355228393561015,0.564080638587894
"Tm2d1","Tm2d1",1561.68704825243,0.120255157194582,0.0743476571996709,1.61747070081335,0.105776715172012,0.265710636382436
"Tm2d2","Tm2d2",2517.95536045702,-0.00624784522156176,0.0848006278639863,-0.073676874557849,0.941267500196273,0.97116699948909
"Tm2d3","Tm2d3",517.166252262169,0.071248255421847,0.088631111174005,0.803874107839728,0.421469684864087,0.6221941006684
"Tm4sf1","Tm4sf1",3563.20935858615,-0.0437966845047163,0.0811125902123686,-0.539949277788418,0.589232012773687,0.755302545236817
"Tm4sf19","Tm4sf19",2.29445840628685,1.12443243361902,1.39621744973927,0.805341914204691,0.420622400909004,NA
"Tm4sf4","Tm4sf4",2.97605465407467,0.176555844549328,0.823506334818585,0.214395247594813,0.830238847379774,NA
"Tm6sf1","Tm6sf1",64.1707400909646,-0.0319743137200675,0.283355016098733,-0.112841883515224,0.910155912141361,0.955946804455161
"Tm6sf2","Tm6sf2",8.59354022663729,0.690819860194619,0.525501522103986,1.31459154947589,0.188647211698382,0.384264498327559
"Tm7sf2","Tm7sf2",339.830960756752,0.429239798693244,0.225840224664674,1.90063483744128,0.0573498591098267,0.180481022133371
"Tm7sf3","Tm7sf3",2529.59426303387,0.0680713709910094,0.0587235325339245,1.15918385787988,0.246381249776174,0.454875825687094
"Tm9sf1","Tm9sf1",4912.42390717668,0.0512919586344486,0.0655623013104729,0.782339204225817,0.434015252635688,0.632457009100252
"Tm9sf2","Tm9sf2",10260.1942914406,0.208748652084637,0.0720342302012882,2.89790911211686,0.00375659435886048,0.0309959193678243
"Tm9sf3","Tm9sf3",11233.2210691455,0.181887108549268,0.0991938928409407,1.83365228785736,0.0667056252638063,0.198982526598549
"Tm9sf4","Tm9sf4",4565.77076565932,0.0776694757666821,0.0627517168103468,1.23772670636918,0.215817413129669,0.418347560152474
"Tma16","Tma16",343.763594790343,0.0159995188590048,0.123095597995705,0.129976368932081,0.896585122931489,0.949296484709228
"Tma7","Tma7",2226.65284359743,-0.16649477261517,0.0673089386399619,-2.47359081838679,0.0133762801343416,0.0698930041681053
"Tmbim1","Tmbim1",8426.51650002667,0.0847522919297498,0.0801487182523287,1.05743789517542,0.29031178435855,0.500669212376268
"Tmbim4","Tmbim4",2380.73718449185,0.0656601317393538,0.0876156286199772,0.749411181241957,0.45360941378733,0.648692678880409
"Tmbim6","Tmbim6",24030.0744556137,0.036029646937338,0.0625544848046422,0.575972243234976,0.564633943118205,0.736789746855144
"Tmc3","Tmc3",112.683896910482,0.449308587700635,0.349052294496759,1.28722427780748,0.198016127568111,0.395885706788406
"Tmc4","Tmc4",62.5768194455161,-0.0179078790700583,0.195625859922962,-0.0915414714450866,0.927062355101273,0.963473002604648
"Tmc6","Tmc6",1772.71974121458,0.237375891395182,0.106108650579299,2.23710215990149,0.0252796638383039,0.106145231143019
"Tmc7","Tmc7",81.2375363168432,-0.463504353929566,0.206272308782294,-2.24705078769813,0.0246367815072272,0.10431630339126
"Tmc8","Tmc8",12.4487840146898,-0.0625130950318062,0.412895002899462,-0.15140191717706,0.879658677208399,0.941485717357674
"Tmcc1","Tmcc1",1446.83643453899,0.0830630930786675,0.0690012716665723,1.20379075736524,0.228670462956825,0.433677610665239
"Tmcc2","Tmcc2",1864.14204423113,-0.0600766123461394,0.0578575265331571,-1.03835431526287,0.299105130250141,0.509204915571007
"Tmcc3","Tmcc3",1118.40075773618,0.170668079100681,0.157222642822586,1.08551844719509,0.277692097883481,0.488234733315414
"Tmco1","Tmco1",3752.49996368173,0.0862313516410467,0.0558842822782134,1.54303407193733,0.122822509247254,0.292019650132488
"Tmco3","Tmco3",2694.17048886089,0.242121456423332,0.0765501139329071,3.1629143835833,0.00156198261088959,0.0179923240522836
"Tmco4","Tmco4",153.52541633767,0.0762254276998635,0.156380353388013,0.487436088027836,0.62594932452783,0.781048877408525
"Tmco6","Tmco6",300.286221284567,0.139174524146786,0.108799134445324,1.27918778817792,0.200830935138156,0.399267506757592
"Tmed1","Tmed1",1860.16020220178,0.00683535668179358,0.0998695678449927,0.0684428382868616,0.945433121737291,0.972949727642331
"Tmed10","Tmed10",16343.069545165,0.170906550465773,0.0632601449893368,2.70164651842927,0.00689970726494333,0.0451522994319717
"Tmed2","Tmed2",8184.84183697139,-0.155899541224527,0.135115471038608,-1.15382450304288,0.248572126278571,0.456984307832401
"Tmed3","Tmed3",4763.99637930945,0.143769411435713,0.0831342199630546,1.72936501358412,0.0837437875611207,0.229298061744994
"Tmed4","Tmed4",3738.57455263915,0.0291071253372496,0.0869427953263587,0.334784788411618,0.73778743611455,0.855169904711166
"Tmed5","Tmed5",596.201971271409,0.496459306436613,0.158836704932921,3.12559560239099,0.00177445381851062,0.0194112714268113
"Tmed6","Tmed6",0.345188526134055,0.472904542981373,2.64291634499551,0.178932845860537,0.85799043170242,NA
"Tmed7","Tmed7",6763.21014801511,0.186942735340537,0.101356002049966,1.84441702079348,0.0651223886514349,0.196112661720671
"Tmed8","Tmed8",1136.15627866994,0.273695180959922,0.0830765946823272,3.29449205286389,0.000985997327157772,0.0135481850436623
"Tmed9","Tmed9",8688.97815286916,-0.0812106890910154,0.069443731864333,-1.16944592277487,0.24222401680334,0.45027797893789
"Tmeff1","Tmeff1",2623.3564855331,-0.0618297681315952,0.143821881977993,-0.429905152687796,0.667264637112594,0.806980070621225
